label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
paper,0.5052422285079956,0.7359831929206848,7.253716489685758e-07,0.37771075963974,0.6273226737976074,0.05373489484190941,0.3050692081451416,0.5369827747344971,0.041091907769441605,0.251315176486969,0.4706149995326996,0.03595054894685745,0.1877322494983673,0.39535802602767944,0.029672548174858093,0.3758959472179413,0.4482062757015228,-0.1520625650882721,0.36288803815841675,0.2777523398399353,-0.20809610188007355,0.3565177321434021,0.17004242539405823,-0.21750910580158234,0.3600575029850006,0.0964159369468689,-0.20018808543682098,0.46058347821235657,0.45064449310302734,-0.1393032670021057,0.4620841145515442,0.2734275162220001,-0.16007985174655914,0.4675312340259552,0.18115434050559998,-0.10073206573724747,0.4747340977191925,0.1364963948726654,-0.044358205050230026,0.5482522249221802,0.4670346677303314,-0.1071828082203865,0.5508776903152466,0.31838375329971313,-0.10261108726263046,0.543382465839386,0.24355408549308777,-0.029612571001052856,0.5367515683174133,0.21502763032913208,0.03593738004565239,0.6222023367881775,0.47953009605407715,-0.06309957802295685,0.6368839740753174,0.37738627195358276,-0.027457138523459435,0.6295196413993835,0.3270772099494934,0.03583596646785736,0.6194725036621094,0.2988017201423645,0.0935957059264183
paper,0.5059376358985901,0.735396146774292,7.25280074220791e-07,0.3767353892326355,0.6272550821304321,0.052748903632164,0.30484527349472046,0.5379868149757385,0.040267735719680786,0.2506137490272522,0.47252288460731506,0.035713326185941696,0.18648147583007812,0.39582324028015137,0.030323393642902374,0.3754333555698395,0.4471794664859772,-0.1500665843486786,0.3633366525173187,0.27739280462265015,-0.20450294017791748,0.3568367660045624,0.1700628399848938,-0.21261174976825714,0.36054590344429016,0.09695282578468323,-0.19389180839061737,0.46071016788482666,0.449476033449173,-0.13522282242774963,0.4642687439918518,0.2739728093147278,-0.151351198554039,0.4705178141593933,0.1835029423236847,-0.0875701904296875,0.4778638184070587,0.13994374871253967,-0.027951877564191818,0.5485835671424866,0.4653826057910919,-0.10155067592859268,0.5509883761405945,0.3193114995956421,-0.09303782135248184,0.5440207123756409,0.24663448333740234,-0.016930244863033295,0.537644624710083,0.21913813054561615,0.05063323304057121,0.6220384836196899,0.4763857126235962,-0.05623932182788849,0.6359753608703613,0.37566864490509033,-0.0180807001888752,0.6278537511825562,0.3278419077396393,0.046883076429367065,0.6178848743438721,0.3017832934856415,0.10601366311311722
paper,0.5050346255302429,0.7348904609680176,7.011308866822219e-07,0.3763093054294586,0.626408576965332,0.05454348772764206,0.3045492470264435,0.5377948880195618,0.0431864932179451,0.25051188468933105,0.4728239178657532,0.039059873670339584,0.1851917803287506,0.39690807461738586,0.034116365015506744,0.375440776348114,0.4464010000228882,-0.14467163383960724,0.3623496890068054,0.27935928106307983,-0.19662657380104065,0.355526328086853,0.1728358268737793,-0.202950581908226,0.35895758867263794,0.10046464204788208,-0.18346890807151794,0.46007677912712097,0.4489353597164154,-0.13089081645011902,0.4636921286582947,0.2749004364013672,-0.14435505867004395,0.47126835584640503,0.18493318557739258,-0.07794336974620819,0.4800141453742981,0.1407967209815979,-0.016521912068128586,0.5474251508712769,0.4655172526836395,-0.09870635718107224,0.550624668598175,0.32050612568855286,-0.08808905631303787,0.5441470742225647,0.24912165105342865,-0.0095183365046978,0.537712812423706,0.2219831645488739,0.05937211960554123,0.6208064556121826,0.4766941964626312,-0.05510883778333664,0.6350048184394836,0.3769729733467102,-0.017785098403692245,0.6260753273963928,0.3290684223175049,0.04663286730647087,0.6157262325286865,0.30236202478408813,0.10552335530519485
paper,0.5049138069152832,0.7348408102989197,6.916446864124737e-07,0.3756650984287262,0.6273159384727478,0.0545237697660923,0.30441558361053467,0.5384335517883301,0.043462079018354416,0.24952000379562378,0.4732535779476166,0.03972185030579567,0.18441241979599,0.39679980278015137,0.03529636561870575,0.37549903988838196,0.44714346528053284,-0.14478817582130432,0.3630223870277405,0.2797784209251404,-0.19710302352905273,0.3558914065361023,0.17366021871566772,-0.20341528952121735,0.3591194450855255,0.10151022672653198,-0.1835145354270935,0.46060022711753845,0.4490876793861389,-0.1306459903717041,0.4642709493637085,0.2751528322696686,-0.1438065618276596,0.47167539596557617,0.18579310178756714,-0.07662554085254669,0.4799797534942627,0.14285340905189514,-0.014359312132000923,0.5479233264923096,0.4649202823638916,-0.09810399264097214,0.5514755845069885,0.319232314825058,-0.0874304324388504,0.5453970432281494,0.24883413314819336,-0.008310234174132347,0.5386825799942017,0.22303298115730286,0.061366163194179535,0.6207398176193237,0.4758610129356384,-0.054127808660268784,0.6363341808319092,0.37655481696128845,-0.01578495465219021,0.627517819404602,0.3302077054977417,0.049669019877910614,0.6164677143096924,0.3053319752216339,0.10951589047908783
paper,0.47661933302879333,0.7878893613815308,4.0497380382475967e-07,0.3976857364177704,0.6539101004600525,0.050057876855134964,0.36381658911705017,0.5647286176681519,0.038729339838027954,0.34160280227661133,0.48473525047302246,0.030747974291443825,0.3202804923057556,0.40112507343292236,0.019801240414381027,0.43277275562286377,0.5148531794548035,-0.15069670975208282,0.42163974046707153,0.35113009810447693,-0.23486945033073425,0.4145561158657074,0.24978864192962646,-0.2748422920703888,0.4165652394294739,0.17357328534126282,-0.29145076870918274,0.5082598328590393,0.5300725698471069,-0.17142577469348907,0.5367279648780823,0.3496176302433014,-0.2676282525062561,0.5571113228797913,0.24484843015670776,-0.2916540503501892,0.5732970237731934,0.17394259572029114,-0.2997283339500427,0.5839478969573975,0.5612842440605164,-0.17337751388549805,0.6288403272628784,0.40471911430358887,-0.25016069412231445,0.6546547412872314,0.3079031705856323,-0.2603091597557068,0.6793062090873718,0.2410401701927185,-0.2534573972225189,0.6481702327728271,0.603257954120636,-0.16042736172676086,0.7110027074813843,0.4921707212924957,-0.203242689371109,0.7466850876808167,0.42749789357185364,-0.2031029760837555,0.7749793529510498,0.3725094497203827,-0.19603896141052246
paper,0.4785994291305542,0.7834728360176086,3.5457750868772564e-07,0.4023979902267456,0.6584968566894531,0.04990101978182793,0.36481907963752747,0.5667161345481873,0.04396514594554901,0.3418375253677368,0.48473668098449707,0.039034657180309296,0.3151080310344696,0.40788784623146057,0.02992805652320385,0.44267141819000244,0.5178595781326294,-0.12306664884090424,0.4254170060157776,0.357628732919693,-0.19740264117717743,0.4200926423072815,0.25638633966445923,-0.23182012140750885,0.4217568337917328,0.18100020289421082,-0.24495923519134521,0.5103615522384644,0.5328423976898193,-0.14587798714637756,0.5327277779579163,0.3508206009864807,-0.22791676223278046,0.5551140308380127,0.2465367615222931,-0.2458152174949646,0.5729098916053772,0.17426517605781555,-0.24971050024032593,0.5820395946502686,0.5669816732406616,-0.1529812514781952,0.6190365552902222,0.40209251642227173,-0.22066713869571686,0.6496934294700623,0.3067567050457001,-0.23088720440864563,0.6785753965377808,0.24230295419692993,-0.22525599598884583,0.6472169160842896,0.6124342679977417,-0.14675112068653107,0.7106881141662598,0.4969635605812073,-0.18800698220729828,0.7459033727645874,0.4323599338531494,-0.19080804288387299,0.777280867099762,0.3755950629711151,-0.18548782169818878
paper,0.48066914081573486,0.7815032005310059,3.466985845079762e-07,0.40231242775917053,0.6582232713699341,0.047963883727788925,0.36335042119026184,0.5670674443244934,0.03966468572616577,0.33838051557540894,0.4858516454696655,0.03264191001653671,0.3129381537437439,0.4077538549900055,0.021181022748351097,0.443739116191864,0.5170485973358154,-0.12932166457176208,0.42367663979530334,0.35946184396743774,-0.2031976729631424,0.41767001152038574,0.2592149078845978,-0.23507164418697357,0.41921764612197876,0.1849917769432068,-0.24621975421905518,0.5125849843025208,0.5316608548164368,-0.1522345244884491,0.5313493013381958,0.3525848388671875,-0.23598891496658325,0.5515783429145813,0.2472681701183319,-0.25364363193511963,0.568114697933197,0.1747199296951294,-0.2569417655467987,0.5848720073699951,0.5660014152526855,-0.15921053290367126,0.6199249029159546,0.4016447067260742,-0.23008519411087036,0.6497751474380493,0.3054571747779846,-0.2415573000907898,0.6774614453315735,0.23984786868095398,-0.2361404299736023,0.6494095921516418,0.610867440700531,-0.15258386731147766,0.7111971974372864,0.4965357184410095,-0.19626276195049286,0.7459444403648376,0.4310837984085083,-0.2000376582145691,0.7771739959716797,0.3733009696006775,-0.19509080052375793
paper,0.4811724126338959,0.7854920029640198,2.922650139680627e-07,0.40139201283454895,0.6613780856132507,0.05603814125061035,0.36203569173812866,0.5709571838378906,0.05141289159655571,0.3353292942047119,0.48985394835472107,0.04854980483651161,0.30926090478897095,0.41175803542137146,0.04120135307312012,0.4413639008998871,0.5165106654167175,-0.13106012344360352,0.4204883575439453,0.36029160022735596,-0.20553293824195862,0.41441667079925537,0.25879889726638794,-0.23734049499034882,0.41669538617134094,0.1845274567604065,-0.24752585589885712,0.5119942426681519,0.5313752293586731,-0.1529233157634735,0.5297689437866211,0.3530326187610626,-0.23662137985229492,0.549481987953186,0.24676042795181274,-0.2514883279800415,0.5649921298027039,0.1741241216659546,-0.25243067741394043,0.5855770707130432,0.5656155943870544,-0.1573456972837448,0.6210485696792603,0.40214788913726807,-0.2278081625699997,0.6488829255104065,0.3047550916671753,-0.23755881190299988,0.6742224097251892,0.23924672603607178,-0.23023417592048645,0.6505444049835205,0.6092972755432129,-0.14664945006370544,0.7134208679199219,0.4942958354949951,-0.1888347715139389,0.7472243309020996,0.4282730519771576,-0.1913818120956421,0.7766291499137878,0.3703579604625702,-0.18521034717559814
paper,0.48006126284599304,0.7950730323791504,3.2821554896145244e-07,0.39862167835235596,0.6718618273735046,0.051574986428022385,0.3590383529663086,0.5775438547134399,0.04730021953582764,0.329845130443573,0.4932037591934204,0.044553227722644806,0.30069512128829956,0.4168623685836792,0.03776472434401512,0.4394817650318146,0.5242601633071899,-0.12291862815618515,0.4161044657230377,0.36300161480903625,-0.1957242339849472,0.40920254588127136,0.2600817382335663,-0.22621019184589386,0.4110579490661621,0.1850391924381256,-0.23530283570289612,0.5103236436843872,0.5385854840278625,-0.14501243829727173,0.5280050039291382,0.3544335961341858,-0.22462932765483856,0.5474562644958496,0.24601313471794128,-0.237733393907547,0.5622841119766235,0.17260918021202087,-0.23695263266563416,0.5850630402565002,0.5720716714859009,-0.15139617025852203,0.6204770803451538,0.4015827775001526,-0.21824634075164795,0.6485591530799866,0.3034675717353821,-0.22594331204891205,0.673277735710144,0.23624202609062195,-0.21710696816444397,0.6509361267089844,0.6170036792755127,-0.1440514624118805,0.7132859230041504,0.49664944410324097,-0.1837126612663269,0.747037410736084,0.4291597008705139,-0.18405187129974365,0.775603175163269,0.3694586157798767,-0.17574374377727509
paper,0.4815334677696228,0.8036193251609802,2.6104194716936036e-07,0.39713534712791443,0.6749909520149231,0.060180142521858215,0.35515910387039185,0.5826416015625,0.056935861706733704,0.32356488704681396,0.4995895326137543,0.05655105784535408,0.2915076017379761,0.4210520088672638,0.05199804529547691,0.4370136559009552,0.5255440473556519,-0.13875308632850647,0.41279858350753784,0.36607807874679565,-0.21695847809314728,0.4052479863166809,0.26122021675109863,-0.24949860572814941,0.4076846241950989,0.1849106252193451,-0.2585403323173523,0.5115242600440979,0.5388601422309875,-0.15870514512062073,0.5270756483078003,0.35587528347969055,-0.24611201882362366,0.5452311038970947,0.24587911367416382,-0.2585025429725647,0.5594266057014465,0.17166990041732788,-0.256303071975708,0.5879145860671997,0.5715618133544922,-0.15985441207885742,0.6217273473739624,0.40311935544013977,-0.23263224959373474,0.6472156047821045,0.30276036262512207,-0.23963382840156555,0.6703187227249146,0.2367936074733734,-0.22849416732788086,0.654798686504364,0.6134691834449768,-0.1448211371898651,0.7155224084854126,0.49516332149505615,-0.18683190643787384,0.7466692924499512,0.42673733830451965,-0.1872984766960144,0.7731654047966003,0.36784183979034424,-0.17843472957611084
paper,0.4830302596092224,0.8127169609069824,2.5073325105040567e-07,0.394323468208313,0.6795852184295654,0.06293992698192596,0.3490915596485138,0.5863673090934753,0.05956161767244339,0.3146298825740814,0.5043933391571045,0.060547031462192535,0.28101852536201477,0.4257713258266449,0.05746506154537201,0.4326322078704834,0.5282067060470581,-0.15069657564163208,0.4072125554084778,0.36787939071655273,-0.2341383844614029,0.39946654438972473,0.2604712247848511,-0.27028992772102356,0.4019828736782074,0.1825464367866516,-0.2805686593055725,0.5091964602470398,0.5418748259544373,-0.16806000471115112,0.524486780166626,0.3565911650657654,-0.2578485310077667,0.5428305268287659,0.24425143003463745,-0.26819613575935364,0.5570054054260254,0.16886988282203674,-0.26429054141044617,0.5878745317459106,0.5742297768592834,-0.16526684165000916,0.6212555766105652,0.40400585532188416,-0.23839415609836578,0.6451678276062012,0.3012297749519348,-0.24303221702575684,0.6676465272903442,0.23483729362487793,-0.22977639734745026,0.6568020582199097,0.6146525740623474,-0.1453898549079895,0.7163088321685791,0.49458518624305725,-0.18691521883010864,0.7460781931877136,0.42502179741859436,-0.1859082281589508,0.7724027633666992,0.3658488690853119,-0.17552264034748077
paper,0.4837198555469513,0.826734721660614,3.914591957254743e-07,0.39008477330207825,0.6950670480728149,0.05120084434747696,0.3422483503818512,0.5973941087722778,0.04127222299575806,0.3028818964958191,0.510410487651825,0.035558681935071945,0.26571211218833923,0.4311095178127289,0.026262443512678146,0.42905980348587036,0.541527509689331,-0.150006964802742,0.4015374779701233,0.37162289023399353,-0.23209327459335327,0.3933572769165039,0.26150229573249817,-0.2661595046520233,0.3947862982749939,0.18109142780303955,-0.2754631042480469,0.5074948668479919,0.5532649755477905,-0.16717073321342468,0.5235252380371094,0.36014312505722046,-0.2566274106502533,0.5405483841896057,0.2449026107788086,-0.26779165863990784,0.5520442724227905,0.16846078634262085,-0.26399219036102295,0.5880035161972046,0.5842129588127136,-0.1659518927335739,0.621475875377655,0.40627795457839966,-0.2369929701089859,0.6446337103843689,0.30094200372695923,-0.23987530171871185,0.664389431476593,0.2318626046180725,-0.22578640282154083,0.6575648784637451,0.6260963678359985,-0.14977262914180756,0.7166246771812439,0.49843716621398926,-0.18825659155845642,0.7470262050628662,0.42647457122802734,-0.18393278121948242,0.7727200984954834,0.36526721715927124,-0.17115147411823273
paper,0.48700231313705444,0.8388079404830933,5.01419265219738e-07,0.385720819234848,0.7155565023422241,0.02984345331788063,0.3360860347747803,0.6117090582847595,0.013653588481247425,0.29049938917160034,0.5172047019004822,0.001442124368622899,0.24959489703178406,0.44098126888275146,-0.01495349407196045,0.42563605308532715,0.5567076206207275,-0.13887439668178558,0.39772385358810425,0.3748247027397156,-0.21655771136283875,0.3893463611602783,0.26106250286102295,-0.25137433409690857,0.3894107937812805,0.1774182915687561,-0.26355257630348206,0.5063430070877075,0.5648053884506226,-0.1548704355955124,0.5219985246658325,0.3621814250946045,-0.23190106451511383,0.5374249219894409,0.24391326308250427,-0.2444099634885788,0.5461118817329407,0.1639186441898346,-0.24435795843601227,0.589066743850708,0.5926541686058044,-0.15746435523033142,0.6196925640106201,0.4048757553100586,-0.21794892847537994,0.6416842937469482,0.2963719367980957,-0.22311265766620636,0.6585131883621216,0.22210663557052612,-0.21514607965946198,0.6588864922523499,0.6343134641647339,-0.14966291189193726,0.7152965068817139,0.5013176798820496,-0.187295064330101,0.745254397392273,0.425899475812912,-0.18662089109420776,0.7706209421157837,0.36081409454345703,-0.17782717943191528
paper,0.4893684685230255,0.8514922857284546,5.656478947457799e-07,0.3836151361465454,0.7253955006599426,0.03283966705203056,0.3299333453178406,0.6227927803993225,0.014636201784014702,0.2802208364009857,0.5279825925827026,0.0002053476928267628,0.2351410984992981,0.45003649592399597,-0.01860267110168934,0.4182531237602234,0.5620934963226318,-0.14619344472885132,0.39159509539604187,0.376136839389801,-0.22597576677799225,0.3842543363571167,0.25976577401161194,-0.26064229011535645,0.3863973021507263,0.17388752102851868,-0.27211707830429077,0.5005323886871338,0.5699100494384766,-0.16266538202762604,0.5174044966697693,0.36469173431396484,-0.24318024516105652,0.5360628962516785,0.24368667602539062,-0.255925714969635,0.5485158562660217,0.16491007804870605,-0.25595012307167053,0.5864602327346802,0.5992758870124817,-0.16463376581668854,0.6178483963012695,0.41024142503738403,-0.22856828570365906,0.6386958360671997,0.29838624596595764,-0.23539961874485016,0.6549529433250427,0.22354042530059814,-0.2282332330942154,0.6612176299095154,0.6417932510375977,-0.15509003400802612,0.7175173759460449,0.5044534206390381,-0.19460391998291016,0.7470904588699341,0.424509197473526,-0.19572146236896515,0.7716155052185059,0.3557767868041992,-0.18847376108169556
paper,0.4953559637069702,0.859789252281189,5.100202997709857e-07,0.38169434666633606,0.7288147211074829,0.04721313342452049,0.3227936923503876,0.6300420761108398,0.030905980616807938,0.2683753967285156,0.5398263931274414,0.019363433122634888,0.22112798690795898,0.45988962054252625,0.0029366184026002884,0.41496166586875916,0.5589578747749329,-0.16476571559906006,0.38723719120025635,0.37392935156822205,-0.24956634640693665,0.37967348098754883,0.256251722574234,-0.28568267822265625,0.3815804123878479,0.16956305503845215,-0.29630401730537415,0.5018476843833923,0.5661726593971252,-0.18025586009025574,0.5165390372276306,0.3636806309223175,-0.2632734775543213,0.5338476300239563,0.24333298206329346,-0.26872706413269043,0.5440895557403564,0.16698890924453735,-0.2633718252182007,0.5898721218109131,0.5953309535980225,-0.1777753233909607,0.6188085675239563,0.40939682722091675,-0.24532020092010498,0.6360219717025757,0.2964647114276886,-0.24837163090705872,0.6487439870834351,0.22202372550964355,-0.2374647706747055,0.6663657426834106,0.6341508030891418,-0.16039139032363892,0.7227563858032227,0.5017246603965759,-0.2027604728937149,0.7493220567703247,0.42186546325683594,-0.2036774754524231,0.771023154258728,0.3525146245956421,-0.19571538269519806
paper,0.4978536367416382,0.8702504634857178,5.535511604648491e-07,0.38029539585113525,0.7363914251327515,0.04972716048359871,0.31776827573776245,0.6394637823104858,0.03186380863189697,0.25624603033065796,0.5517503619194031,0.01945355348289013,0.20098042488098145,0.47186389565467834,0.0024700642097741365,0.41063618659973145,0.5600671172142029,-0.17067930102348328,0.38401558995246887,0.37548112869262695,-0.2593488097190857,0.3759978413581848,0.254814088344574,-0.29924294352531433,0.37875330448150635,0.16459274291992188,-0.31172168254852295,0.501829981803894,0.5666469931602478,-0.18317463994026184,0.5140161514282227,0.36459749937057495,-0.26716992259025574,0.5335714817047119,0.24250799417495728,-0.2718040645122528,0.5468724966049194,0.16511008143424988,-0.2660396695137024,0.5928826332092285,0.5954360961914062,-0.1763986200094223,0.6207409501075745,0.4095269739627838,-0.24243006110191345,0.6384117603302002,0.29632169008255005,-0.24127458035945892,0.6528609991073608,0.22274917364120483,-0.22730937600135803,0.6715376377105713,0.6325353384017944,-0.1540001779794693,0.7263266444206238,0.49954313039779663,-0.1931876838207245,0.7508541941642761,0.41943997144699097,-0.19032056629657745,0.7711660861968994,0.34952765703201294,-0.1793970763683319
paper,0.5019713044166565,0.8815024495124817,6.260555096559983e-07,0.378878116607666,0.7500395774841309,0.04318753629922867,0.31071627140045166,0.6517310738563538,0.020300282165408134,0.24431627988815308,0.5624414086341858,0.0021447869949042797,0.1859428882598877,0.48312070965766907,-0.021099552512168884,0.40722954273223877,0.5683534145355225,-0.17060816287994385,0.3825659155845642,0.3800831735134125,-0.2584160268306732,0.3727627694606781,0.25770696997642517,-0.2990686297416687,0.3732178211212158,0.16633591055870056,-0.31327784061431885,0.49902310967445374,0.5746195912361145,-0.18494568765163422,0.5128699541091919,0.3680444359779358,-0.2686220407485962,0.5299555063247681,0.2432473599910736,-0.2776971161365509,0.540955126285553,0.16224679350852966,-0.2763364613056183,0.5919455289840698,0.602210521697998,-0.18099839985370636,0.6204999685287476,0.4100188612937927,-0.246901735663414,0.6381765007972717,0.2945040762424469,-0.2501138746738434,0.6516567468643188,0.21670755743980408,-0.24086183309555054,0.6725675463676453,0.639544665813446,-0.16250021755695343,0.7265959978103638,0.5012510418891907,-0.19970764219760895,0.7500250339508057,0.41897326707839966,-0.196756973862648,0.7692990303039551,0.34608787298202515,-0.18745261430740356
paper,0.5085300207138062,0.8840358257293701,6.338642037917452e-07,0.37877434492111206,0.7477342486381531,0.046382464468479156,0.3056566119194031,0.653358519077301,0.020226186141371727,0.23366311192512512,0.5719860196113586,0.0014515199000015855,0.1697920858860016,0.49288755655288696,-0.022030891850590706,0.40481406450271606,0.5628719925880432,-0.19813351333141327,0.38124725222587585,0.3805619478225708,-0.29814693331718445,0.3703667223453522,0.25596022605895996,-0.3441891670227051,0.3713028132915497,0.16400772333145142,-0.35869160294532776,0.5017510056495667,0.5692645311355591,-0.206825852394104,0.5149862766265869,0.36878615617752075,-0.30200526118278503,0.5301089286804199,0.24046337604522705,-0.3084675669670105,0.5400673747062683,0.1573418378829956,-0.3026006519794464,0.5966553092002869,0.5965754389762878,-0.19446337223052979,0.626465380191803,0.4129936099052429,-0.27002739906311035,0.6386101841926575,0.2971758544445038,-0.26839977502822876,0.6478930115699768,0.22179749608039856,-0.2515479624271393,0.6790347099304199,0.6293448805809021,-0.1652577966451645,0.7293940782546997,0.49512284994125366,-0.20886307954788208,0.7491224408149719,0.41271817684173584,-0.20467430353164673,0.7653326988220215,0.34033867716789246,-0.19140507280826569
paper,0.510667085647583,0.8935925364494324,7.400469144158706e-07,0.3773420453071594,0.7611116766929626,0.037519991397857666,0.2987101376056671,0.6643113493919373,0.005943282973021269,0.22114425897598267,0.5785782933235168,-0.018677160143852234,0.15364927053451538,0.501170814037323,-0.047487545758485794,0.40675872564315796,0.5738544464111328,-0.19303561747074127,0.3819507360458374,0.3836473822593689,-0.29116731882095337,0.3705174922943115,0.25793805718421936,-0.3376483619213104,0.3703945279121399,0.1625252366065979,-0.35373374819755554,0.5052502155303955,0.5780566930770874,-0.20245496928691864,0.5146679878234863,0.37265223264694214,-0.29432711005210876,0.5270552635192871,0.2415982484817505,-0.3029692769050598,0.5353577733039856,0.15630772709846497,-0.2997608184814453,0.6003525257110596,0.6036261320114136,-0.19241200387477875,0.6277283430099487,0.4116877317428589,-0.26325273513793945,0.6390802264213562,0.29252755641937256,-0.2609008252620697,0.6472361087799072,0.2147936224937439,-0.24517019093036652,0.6818008422851562,0.6377526521682739,-0.16759474575519562,0.7296439409255981,0.4950072765350342,-0.2059677392244339,0.7467988729476929,0.40884238481521606,-0.19790701568126678,0.7603055238723755,0.33388209342956543,-0.18266259133815765
paper,0.5219940543174744,0.8868470191955566,6.782420314266346e-07,0.3785351514816284,0.7500289082527161,0.039598189294338226,0.2938133478164673,0.6621588468551636,0.008917699567973614,0.21192511916160583,0.589833676815033,-0.010210218839347363,0.14208251237869263,0.509350597858429,-0.03260890394449234,0.4077005088329315,0.5553768277168274,-0.21775566041469574,0.38500362634658813,0.3790343999862671,-0.3219631016254425,0.37359726428985596,0.2502118945121765,-0.3704834580421448,0.3751867115497589,0.1567491888999939,-0.3848992586135864,0.509730875492096,0.5622494220733643,-0.21349187195301056,0.5205637216567993,0.3686619997024536,-0.3096674680709839,0.5324370265007019,0.24015459418296814,-0.31206274032592773,0.5405145883560181,0.15390464663505554,-0.3024407625198364,0.6073595285415649,0.5887243747711182,-0.18692265450954437,0.6341585516929626,0.4129474461078644,-0.260606050491333,0.6404805779457092,0.2951506972312927,-0.2543240785598755,0.646324872970581,0.21647197008132935,-0.23332293331623077,0.6893861293792725,0.6146180629730225,-0.14305900037288666,0.7325307130813599,0.4878009855747223,-0.18799252808094025,0.7453803420066833,0.40602514147758484,-0.18477612733840942,0.7579790353775024,0.3319076895713806,-0.17055803537368774
paper,0.5275236964225769,0.8863933086395264,7.895380917943839e-07,0.38017788529396057,0.7528406977653503,0.027386929839849472,0.2929076552391052,0.6658739447593689,-0.009618026204407215,0.20513969659805298,0.5987901091575623,-0.032528627663850784,0.13321644067764282,0.5162821412086487,-0.05820005387067795,0.41216257214546204,0.5546552538871765,-0.23104310035705566,0.3898969888687134,0.375308096408844,-0.33704617619514465,0.3781212568283081,0.24564611911773682,-0.3877170979976654,0.37980079650878906,0.15043100714683533,-0.40356799960136414,0.515590250492096,0.5601219534873962,-0.22030290961265564,0.5222559571266174,0.36217746138572693,-0.3164021670818329,0.5343763828277588,0.23224633932113647,-0.32025444507598877,0.5441204309463501,0.1462603509426117,-0.3122352063655853,0.6133728623390198,0.5856683254241943,-0.1875477433204651,0.6379547119140625,0.40474626421928406,-0.25908175110816956,0.6447211503982544,0.28668177127838135,-0.253078430891037,0.6506770849227905,0.20812639594078064,-0.23287983238697052,0.6935610771179199,0.6100062131881714,-0.1385953575372696,0.7334808111190796,0.48076438903808594,-0.17964376509189606,0.7437941431999207,0.399874746799469,-0.17458350956439972,0.7524169683456421,0.3263505697250366,-0.15977653861045837
paper,0.5303885340690613,0.8935508131980896,9.207715265802108e-07,0.3810896873474121,0.7666042447090149,0.0227391105145216,0.2905731201171875,0.6760205626487732,-0.021042633801698685,0.19909140467643738,0.6002278327941895,-0.05438707023859024,0.1212429404258728,0.5195329189300537,-0.09119965881109238,0.4146999418735504,0.5631822347640991,-0.21714834868907928,0.3940832018852234,0.3696441054344177,-0.3171199858188629,0.38520148396492004,0.23751258850097656,-0.36454570293426514,0.38880330324172974,0.13794869184494019,-0.3797863721847534,0.5191965103149414,0.5660386085510254,-0.21289899945259094,0.5257777571678162,0.360751748085022,-0.30184394121170044,0.5365744233131409,0.22900837659835815,-0.30526354908943176,0.5445244908332825,0.14407879114151,-0.2986008822917938,0.6164562106132507,0.5909299254417419,-0.18859967589378357,0.641999363899231,0.4012143313884735,-0.2522551715373993,0.6485164761543274,0.280611127614975,-0.2435213178396225,0.650457501411438,0.20016038417816162,-0.22411547601222992,0.6936507225036621,0.6190505623817444,-0.15042690932750702,0.7336980104446411,0.48059311509132385,-0.1786596029996872,0.7437076568603516,0.39719870686531067,-0.16410529613494873,0.7494348287582397,0.32319018244743347,-0.145159050822258
paper,0.5341892838478088,0.893947958946228,9.582711300026858e-07,0.3815421462059021,0.7679568529129028,0.019044943153858185,0.28903937339782715,0.6793041825294495,-0.02695370279252529,0.19413909316062927,0.6050189733505249,-0.06309980154037476,0.11542606353759766,0.5256848335266113,-0.10294227302074432,0.4184795022010803,0.5621168613433838,-0.21343140304088593,0.39705759286880493,0.36677247285842896,-0.30909740924835205,0.3885940611362457,0.23547261953353882,-0.35285988450050354,0.392837256193161,0.13632148504257202,-0.36603862047195435,0.5241736173629761,0.56195467710495,-0.2085949033498764,0.5322113633155823,0.3589905798435211,-0.29584553837776184,0.539804220199585,0.22853612899780273,-0.30026423931121826,0.5447944402694702,0.14347779750823975,-0.29429924488067627,0.6208019256591797,0.5864050388336182,-0.18413911759853363,0.64532470703125,0.3977498412132263,-0.2487563043832779,0.6506563425064087,0.27665093541145325,-0.24271580576896667,0.6499830484390259,0.1935650110244751,-0.22490306198596954,0.6962834000587463,0.6146904826164246,-0.14599794149398804,0.7351776361465454,0.47797316312789917,-0.1741236001253128,0.7447758913040161,0.3936399519443512,-0.15989309549331665,0.7494720220565796,0.3179769814014435,-0.14141762256622314
